,sample,herv_or_clade,cpm1,cpm2,color_column
19627,HC1,Clade_1824,-2.313378780992869,-inf,HC1
19628,HC1,ERV_2168972,-inf,-inf,HC1
19629,HC1,ERV_1881658,-3.0065259615528155,-inf,HC1
19630,HC1,ERV_1760737,-3.699673142112761,-inf,HC1
19631,HC1,Clade_2096,-3.0065259615528155,-inf,HC1
19632,HC1,Clade_413,1.498823889153066,-0.9257824568765203,HC1
19633,HC1,ERV_3385586,-inf,-inf,HC1
19634,HC1,Clade_3013,-3.699673142112761,-2.8716926059318344,HC1
19635,HC1,Clade_2391,-0.06208698238637397,-1.7730803172637242,HC1
19636,HC1,Clade_257,-0.14432508062334612,-inf,HC1
19637,HC1,Clade_1153,0.60439195109141,-0.6744680285956139,HC1
19638,HC1,Clade_1217,0.3076600431197111,-inf,HC1
19639,HC1,Clade_2157,-inf,-inf,HC1
19640,HC1,ERV_2670442,-2.601060853444651,-inf,HC1
19641,HC1,ERV_4008980,-inf,-inf,HC1
19642,HC1,Clade_2801,-inf,-inf,HC1
19643,HC1,Clade_1809,3.760241624128345,1.6169437638003064,HC1
19644,HC1,ERV_4183878,-3.699673142112761,-inf,HC1
19645,HC1,Clade_2478,-1.5024485647765404,-2.8716926059318344,HC1
19646,HC1,Clade_2258,-inf,-inf,HC1
19647,HC1,ERV_1341558,-inf,-inf,HC1
19648,HC1,Clade_82,6.123038100396081,5.236629684241406,HC1
19649,HC1,Clade_2397,-3.699673142112761,-inf,HC1
19650,HC1,Clade_2398,-3.0065259615528155,-inf,HC1
19651,HC1,Clade_2572,-0.010793687998823631,-2.8716926059318344,HC1
19652,HC1,ERV_1086215,-inf,-inf,HC1
19653,HC1,Clade_1684,-0.480797317244559,-1.7730803172637242,HC1
19654,HC1,ERV_2698564,-inf,-inf,HC1
19655,HC1,ERV_1683766,0.7889632276193802,-inf,HC1
19656,HC1,ERV_3260769,-inf,-inf,HC1
19657,HC1,ERV_2191434,-inf,-inf,HC1
19658,HC1,Clade_1448,-0.010793687998823631,-inf,HC1
19659,HC1,Clade_389,-inf,-inf,HC1
19660,HC1,ERV_1907651,0.6697747103542615,-0.1636424048296233,HC1
19661,HC1,ERV_2883490,-inf,-inf,HC1
19662,HC1,Clade_2786,-inf,-inf,HC1
19663,HC1,Clade_2071,-3.699673142112761,-inf,HC1
19664,HC1,ERV_2603148,-0.2339372393130332,-0.5691075129377878,HC1
19665,HC1,ERV_1125658,1.2975391316513554,-1.7730803172637242,HC1
19666,HC1,Clade_547,0.10698934765756002,-2.8716926059318344,HC1
19667,HC1,ERV_4438617,-inf,-inf,HC1
19668,HC1,ERV_3852395,-3.699673142112761,-inf,HC1
19669,HC1,ERV_3535241,-1.301777869314389,-inf,HC1
19670,HC1,ERV_2842720,-inf,-inf,HC1
19671,HC1,Clade_145,-1.5024485647765404,-2.8716926059318344,HC1
19672,HC1,Clade_1566,0.013898924591548002,-inf,HC1
19673,HC1,ERV_2877775,-inf,-inf,HC1
19674,HC1,Clade_452,4.228732884067775,2.2758018708816197,HC1
19675,HC1,ERV_1969597,-inf,-inf,HC1
19676,HC1,Clade_228,-0.7039408685587689,-2.178545425371889,HC1
19677,HC1,ERV_4395040,-inf,-inf,HC1
19678,HC1,ERV_4270829,-inf,-inf,HC1
19679,HC1,ERV_4271225,-inf,-inf,HC1
19680,HC1,Clade_2260,-2.313378780992869,-inf,HC1
19681,HC1,Clade_824,-3.0065259615528155,-inf,HC1
19682,HC1,ERV_4446143,-inf,-inf,HC1
19683,HC1,ERV_1920355,-1.6202316004329238,-inf,HC1
19684,HC1,ERV_4361347,-inf,-inf,HC1
19685,HC1,Clade_1695,-inf,-inf,HC1
19686,HC1,Clade_992,2.7460466772728185,1.4323724872723362,HC1
19687,HC1,ERV_2599436,-inf,-inf,HC1
19688,HC1,ERV_3632709,-inf,-inf,HC1
19689,HC1,ERV_1779226,-inf,-inf,HC1
19690,HC1,ERV_2986631,-3.0065259615528155,-inf,HC1
19691,HC1,Clade_2085,-inf,-inf,HC1
19692,HC1,ERV_2116817,-3.699673142112761,-inf,HC1
19693,HC1,Clade_1685,-0.6551507043893366,-2.8716926059318344,HC1
19694,HC1,ERV_1672727,-inf,-inf,HC1
19695,HC1,Clade_1976,-1.9079136728847053,-inf,HC1
19696,HC1,Clade_1659,-1.9079136728847053,-inf,HC1
19697,HC1,Clade_1890,-inf,-inf,HC1
19698,HC1,Clade_1449,-inf,-inf,HC1
19699,HC1,ERV_2849795,-inf,-inf,HC1
19700,HC1,ERV_4429827,-inf,-inf,HC1
19701,HC1,Clade_1901,-3.699673142112761,-inf,HC1
19702,HC1,ERV_3073546,-inf,-inf,HC1
19703,HC1,ERV_4009157,-inf,-inf,HC1
19704,HC1,ERV_2019487,-inf,-inf,HC1
19705,HC1,Clade_430,-0.9270844198729785,-2.178545425371889,HC1
19706,HC1,ERV_3579029,-inf,-inf,HC1
19707,HC1,Clade_2986,-inf,-inf,HC1
19708,HC1,ERV_1201327,-inf,-inf,HC1
19709,HC1,Clade_1067,1.0188257291823346,1.4850162207577582,HC1
19710,HC1,Clade_1353,2.750797280031416,1.6391669005850167,HC1
19711,HC1,ERV_2260783,-inf,-inf,HC1
19712,HC1,ERV_1101615,-inf,-inf,HC1
19713,HC1,Clade_2642,-inf,-inf,HC1
19714,HC1,Clade_592,-inf,-inf,HC1
19715,HC1,ERV_3514963,-3.699673142112761,-inf,HC1
19716,HC1,ERV_3073712,-inf,-inf,HC1
19717,HC1,Clade_2133,-inf,-inf,HC1
19718,HC1,Clade_926,1.362921890914207,1.1713586619027168,HC1
19719,HC1,Clade_342,-inf,-2.8716926059318344,HC1
19720,HC1,Clade_1048,-inf,-inf,HC1
19721,HC1,ERV_3050555,-inf,-inf,HC1
19722,HC1,ERV_1882529,-3.699673142112761,-inf,HC1
19723,HC1,ERV_1888137,-3.0065259615528155,-inf,HC1
19724,HC1,ERV_3254504,-1.5024485647765404,-inf,HC1
19725,HC1,ERV_3771268,-3.0065259615528155,-inf,HC1
19726,HC1,ERV_2181504,-inf,-inf,HC1
19727,HC1,Clade_1915,1.5578222299150217,-0.7922510642519978,HC1
19728,HC1,Clade_1239,-3.699673142112761,-inf,HC1
19729,HC1,ERV_1052796,-inf,-inf,HC1
19730,HC1,ERV_2840952,-inf,-inf,HC1
19731,HC1,ERV_2742602,-2.313378780992869,-inf,HC1
19732,HC1,ERV_2891688,-inf,-inf,HC1
19733,HC1,Clade_2544,-2.601060853444651,-inf,HC1
19734,HC1,Clade_1242,-3.699673142112761,-inf,HC1
19735,HC1,Clade_1952,0.2893109044515147,-1.4853982448119434,HC1
19736,HC1,Clade_1924,-inf,-inf,HC1
19737,HC1,Clade_1156,-1.7537629930574468,0.9124970279864277,HC1
19738,HC1,Clade_676,-0.9916229410105498,-2.8716926059318344,HC1
19739,HC1,Clade_1744,-2.601060853444651,-2.178545425371889,HC1
19740,HC1,Clade_2765,-inf,-inf,HC1
19741,HC1,ERV_4260039,-inf,-inf,HC1
19742,HC1,Clade_2180,-3.0065259615528155,-inf,HC1
19743,HC1,ERV_4343427,-3.699673142112761,-inf,HC1
19744,HC1,Clade_514,-2.313378780992869,-2.8716926059318344,HC1
19745,HC1,Clade_1299,-0.9916229410105498,-inf,HC1
19746,HC1,ERV_4226263,-3.699673142112761,-inf,HC1
19747,HC1,Clade_84,0.10698934765756002,-2.8716926059318344,HC1
19748,HC1,Clade_1791,1.3307647792796757,-0.9257824568765203,HC1
19749,HC1,ERV_2202308,0.5488220999365991,-1.4853982448119434,HC1
19750,HC1,Clade_2515,-1.9079136728847053,-inf,HC1
19751,HC1,ERV_2678490,-inf,-inf,HC1
19752,HC1,ERV_1731870,-inf,-inf,HC1
19753,HC1,Clade_2536,2.3091400433298355,-0.3867859561438332,HC1
19754,HC1,ERV_2828129,-inf,-inf,HC1
19755,HC1,Clade_148,-1.7537629930574468,-2.8716926059318344,HC1
19756,HC1,Clade_296,1.7164272600916606,0.9995084049760573,HC1
19757,HC1,Clade_154,-3.699673142112761,-inf,HC1
19758,HC1,ERV_4377533,-inf,-inf,HC1
19759,HC1,Clade_1341,-inf,-inf,HC1
19760,HC1,Clade_533,-inf,-inf,HC1
19761,HC1,ERV_1146713,-inf,-inf,HC1
19762,HC1,ERV_3373728,-inf,-inf,HC1
19763,HC1,Clade_2152,1.7427445684090337,-0.23263527631657482,HC1
19764,HC1,Clade_636,-inf,-inf,HC1
19765,HC1,ERV_2764095,-inf,-inf,HC1
19766,HC1,Clade_60,-inf,-inf,HC1
19767,HC1,ERV_3889697,-3.699673142112761,-inf,HC1
19768,HC1,ERV_3651368,-1.9079136728847053,-inf,HC1
19769,HC1,Clade_648,3.220010707734651,1.4721128159218502,HC1
19770,HC1,ERV_1853911,-3.699673142112761,-inf,HC1
19771,HC1,ERV_3414031,-inf,-inf,HC1
19772,HC1,ERV_2763668,-inf,-inf,HC1
19773,HC1,ERV_2509650,-1.5024485647765404,-2.8716926059318344,HC1
19774,HC1,Clade_1479,1.4123146462437834,-0.9257824568765203,HC1
19775,HC1,ERV_1995897,-inf,-inf,HC1
19776,HC1,ERV_2208625,-1.3970880491187143,-2.8716926059318344,HC1
19777,HC1,ERV_4272011,-inf,-inf,HC1
19778,HC1,Clade_1170,-0.11615420365664966,-inf,HC1
19779,HC1,ERV_3021245,-3.699673142112761,-inf,HC1
19780,HC1,Clade_1887,-inf,-2.8716926059318344,HC1
19781,HC1,Clade_1527,-inf,-inf,HC1
19782,HC1,ERV_3394113,-inf,-inf,HC1
19783,HC1,ERV_3798841,-2.601060853444651,-1.2622546934977332,HC1
19784,HC1,Clade_559,-0.11615420365664966,0.791869040197813,HC1
19785,HC1,Clade_2463,-1.7537629930574468,-2.178545425371889,HC1
19786,HC1,Clade_1770,1.4001932857114385,-1.7730803172637242,HC1
19787,HC1,ERV_2170294,-2.601060853444651,-inf,HC1
19788,HC1,Clade_2427,-inf,-inf,HC1
19789,HC1,Clade_1818,-1.9079136728847053,-inf,HC1
19790,HC1,Clade_818,-0.9270844198729785,-inf,HC1
19791,HC1,ERV_3778042,-inf,-inf,HC1
19792,HC1,Clade_437,-inf,-inf,HC1
19793,HC1,Clade_2470,-0.7039408685587689,-2.178545425371889,HC1
19794,HC1,ERV_3174888,-inf,-inf,HC1
19795,HC1,Clade_1179,-inf,-inf,HC1
19796,HC1,ERV_2662045,-inf,-inf,HC1
19797,HC1,Clade_2146,-3.699673142112761,-inf,HC1
19798,HC1,ERV_2965097,-inf,-inf,HC1
19799,HC1,ERV_1880248,-3.0065259615528155,-inf,HC1
19800,HC1,Clade_2560,-0.4415766040912777,-1.7730803172637242,HC1
19801,HC1,ERV_1196098,-inf,-inf,HC1
19802,HC1,Clade_1144,-inf,-inf,HC1
19803,HC1,ERV_1573389,-inf,-inf,HC1
19804,HC1,Clade_545,-3.699673142112761,-inf,HC1
19805,HC1,Clade_1376,0.875037836390623,0.8659770123515349,HC1
19806,HC1,Clade_2455,-1.0606158124975011,-2.8716926059318344,HC1
19807,HC1,Clade_2196,0.6310601981735713,-1.7730803172637242,HC1
19808,HC1,ERV_3227410,-inf,-inf,HC1
19809,HC1,ERV_1739269,-inf,-inf,HC1
19810,HC1,ERV_2761607,-inf,-inf,HC1
19811,HC1,ERV_4431223,-inf,-inf,HC1
19812,HC1,Clade_1442,0.037996476170608626,-1.2622546934977332,HC1
19813,HC1,Clade_2102,0.8852943365578122,-1.7730803172637242,HC1
19814,HC1,Clade_2287,-0.08875522946853544,-1.4853982448119434,HC1
19815,HC1,ERV_4362147,-inf,-inf,HC1
19816,HC1,Clade_2420,-2.0902352296786595,-inf,HC1
19817,HC1,ERV_2564188,-inf,-inf,HC1
19818,HC1,ERV_3053047,-inf,-inf,HC1
19819,HC1,ERV_1148666,-inf,-inf,HC1
19820,HC1,Clade_2121,-inf,-inf,HC1
19821,HC1,Clade_3023,-inf,-inf,HC1
19822,HC1,ERV_4418506,-inf,-inf,HC1
19823,HC1,Clade_2617,-3.699673142112761,-inf,HC1
19824,HC1,Clade_1674,-3.699673142112761,-inf,HC1
19825,HC1,ERV_3798459,-inf,-inf,HC1
19826,HC1,Clade_1496,-0.7039408685587689,-2.8716926059318344,HC1
19827,HC1,ERV_2612836,-inf,-inf,HC1
19828,HC1,Clade_2719,-inf,-inf,HC1
19829,HC1,ERV_2140091,-inf,-inf,HC1
19830,HC1,Clade_1896,-inf,-inf,HC1
19831,HC1,Clade_1473,1.598644224435277,3.530224590795352,HC1
19832,HC1,Clade_490,1.5835305866252287,-0.9257824568765203,HC1
19833,HC1,ERV_1936209,-1.1347237846512233,-inf,HC1
19834,HC1,Clade_289,-3.0065259615528155,-inf,HC1
19835,HC1,Clade_1033,3.6935899526510783,3.0060431758478057,HC1
19836,HC1,ERV_1880705,-2.313378780992869,-inf,HC1
19837,HC1,ERV_4379230,-inf,-inf,HC1
19838,HC1,Clade_1055,-inf,-inf,HC1
19839,HC1,Clade_2270,0.3778643017929597,-1.2622546934977332,HC1
19840,HC1,Clade_421,0.6823534925611217,-2.8716926059318344,HC1
19841,HC1,Clade_1594,-0.5641789261836101,-2.178545425371889,HC1
19842,HC1,ERV_1855497,-inf,-inf,HC1
19843,HC1,ERV_3460528,-inf,-inf,HC1
19844,HC1,Clade_1307,-0.2339372393130332,-2.178545425371889,HC1
19845,HC1,ERV_2923025,-inf,-inf,HC1
19846,HC1,Clade_1547,2.7570965134594037,0.30636122441611213,HC1
19847,HC1,Clade_264,-2.313378780992869,-inf,HC1
19848,HC1,ERV_2196336,-inf,-inf,HC1
19849,HC1,Clade_2872,-2.601060853444651,-inf,HC1
19850,HC1,Clade_2651,-3.0065259615528155,-inf,HC1
19851,HC1,ERV_1824033,-inf,-inf,HC1
19852,HC1,Clade_443,-3.699673142112761,-inf,HC1
19853,HC1,ERV_1182051,-3.699673142112761,-inf,HC1
19854,HC1,ERV_2947945,-3.699673142112761,-inf,HC1
19855,HC1,ERV_3419290,-inf,-inf,HC1
19856,HC1,Clade_203,-3.699673142112761,-inf,HC1
19857,HC1,ERV_2578677,1.6233368370256485,-0.7922510642519978,HC1
19858,HC1,ERV_2723901,-inf,-inf,HC1
19859,HC1,ERV_2038476,-inf,-inf,HC1
19860,HC1,Clade_2595,0.4112007220605515,-1.4853982448119434,HC1
19861,HC1,ERV_1752609,-inf,-inf,HC1
19862,HC1,Clade_210,-inf,-inf,HC1
19863,HC1,ERV_2873857,-inf,-inf,HC1
19864,HC1,Clade_24,-inf,-inf,HC1
19865,HC1,ERV_1805779,-0.03611149598311307,-2.178545425371889,HC1
19866,HC1,Clade_1460,1.5885938885817756,-0.4737973331334629,HC1
19867,HC1,ERV_4426195,-inf,-inf,HC1
19868,HC1,Clade_616,2.480343511539813,-0.9257824568765203,HC1
19869,HC1,Clade_937,-inf,-inf,HC1
19870,HC1,ERV_2273185,-inf,-inf,HC1
19871,HC1,ERV_2254072,-inf,-inf,HC1
19872,HC1,Clade_734,-inf,-inf,HC1
19873,HC1,ERV_1888144,-0.5216193117648141,-0.5691075129377878,HC1
19874,HC1,ERV_1096515,-inf,-inf,HC1
19875,HC1,ERV_4395164,-inf,-inf,HC1
19876,HC1,ERV_3778956,-inf,-inf,HC1
19877,HC1,ERV_3726386,-inf,-inf,HC1
19878,HC1,Clade_2516,-inf,-inf,HC1
19879,HC1,ERV_2818766,-inf,-inf,HC1
19880,HC1,Clade_2715,-1.9079136728847053,-inf,HC1
19881,HC1,ERV_2878063,-inf,-inf,HC1
19882,HC1,Clade_2884,-inf,-inf,HC1
19883,HC1,Clade_803,-0.40383627610843065,-2.8716926059318344,HC1
19884,HC1,Clade_2082,-0.8664597980565437,-inf,HC1
19885,HC1,ERV_1280411,-inf,-inf,HC1
19886,HC1,Clade_1134,1.0008072236796564,0.5295047757303222,HC1
19887,HC1,Clade_14,-2.601060853444651,-inf,HC1
19888,HC1,Clade_2808,-3.699673142112761,-inf,HC1
19889,HC1,Clade_2218,-2.601060853444651,-inf,HC1
19890,HC1,ERV_4423410,-inf,-inf,HC1
19891,HC1,ERV_3919373,-0.33237731212628563,3.518548061133516,HC1
19892,HC1,Clade_132,-inf,-inf,HC1
19893,HC1,Clade_1138,1.4536184523850193,-0.30674324847029666,HC1
19894,HC1,Clade_463,0.4899815999136657,-1.7730803172637242,HC1
19895,HC1,Clade_1688,1.5784415171177575,-0.038479261875617496,HC1
19896,HC1,Clade_822,-1.301777869314389,-inf,HC1
19897,HC1,Clade_1593,-0.7552341629463193,-2.8716926059318344,HC1
19898,HC1,Clade_2749,-3.699673142112761,-inf,HC1
19899,HC1,ERV_3464939,0.9447177570286129,-2.178545425371889,HC1
19900,HC1,Clade_336,-inf,-inf,HC1
19901,HC1,ERV_4288245,-inf,-inf,HC1
19902,HC1,ERV_1719904,-inf,-inf,HC1
19903,HC1,Clade_2290,-0.9270844198729785,-2.8716926059318344,HC1
19904,HC1,Clade_2619,-1.3970880491187143,-2.8716926059318344,HC1
19905,HC1,ERV_1905580,-inf,-inf,HC1
19906,HC1,Clade_1977,-1.9079136728847053,-inf,HC1
19907,HC1,Clade_1274,-1.1347237846512233,-1.7730803172637242,HC1
19908,HC1,ERV_3022815,-inf,-inf,HC1
19909,HC1,ERV_1205930,-2.601060853444651,-inf,HC1
19910,HC1,ERV_3845532,-inf,-inf,HC1
19911,HC1,Clade_1104,-3.0065259615528155,-inf,HC1
19912,HC1,Clade_106,-0.7552341629463193,-2.178545425371889,HC1
19913,HC1,ERV_1822930,-3.0065259615528155,-inf,HC1
19914,HC1,Clade_1765,-2.601060853444651,-inf,HC1
19915,HC1,ERV_1021404,-inf,-inf,HC1
19916,HC1,Clade_899,1.7164272600916606,3.1920926027557748,HC1
19917,HC1,ERV_3765582,-inf,-inf,HC1
19918,HC1,ERV_1972389,-2.0902352296786595,-inf,HC1
19919,HC1,ERV_3408877,-inf,-inf,HC1
19920,HC1,ERV_4431931,-inf,-inf,HC1
19921,HC1,ERV_1821192,-inf,-inf,HC1
19922,HC1,ERV_2883984,-inf,-inf,HC1
19923,HC1,Clade_1402,-inf,-inf,HC1
19924,HC1,Clade_2692,-inf,-inf,HC1
19925,HC1,ERV_3031643,-inf,-inf,HC1
19926,HC1,Clade_282,-2.601060853444651,-inf,HC1
19927,HC1,ERV_2230443,-3.699673142112761,-inf,HC1
19928,HC1,ERV_3383444,-inf,-inf,HC1
19929,HC1,ERV_3790697,-3.699673142112761,-inf,HC1
19930,HC1,ERV_1154965,-inf,-inf,HC1
19931,HC1,Clade_2964,-2.601060853444651,-inf,HC1
19932,HC1,Clade_2795,-3.0065259615528155,-inf,HC1
19933,HC1,ERV_3609081,-2.313378780992869,-2.8716926059318344,HC1
19934,HC1,ERV_1869041,-inf,-inf,HC1
19935,HC1,ERV_2952417,-3.699673142112761,-inf,HC1
19936,HC1,ERV_3394320,-inf,-inf,HC1
19937,HC1,ERV_4387763,-inf,-inf,HC1
19938,HC1,Clade_2091,-3.0065259615528155,-inf,HC1
19939,HC1,ERV_4266879,-inf,-inf,HC1
19940,HC1,Clade_839,-inf,-inf,HC1
19941,HC1,Clade_1804,3.7936441067493853,1.6716021763381705,HC1
19942,HC1,ERV_1490949,-2.601060853444651,-inf,HC1
19943,HC1,ERV_2765629,-3.0065259615528155,-inf,HC1
19944,HC1,Clade_2934,-inf,-inf,HC1
19945,HC1,Clade_175,-1.0606158124975011,-inf,HC1
19946,HC1,Clade_2509,-inf,-inf,HC1
19947,HC1,Clade_2302,0.2706187714393622,0.1728298317915894,HC1
19948,HC1,ERV_3723420,-3.699673142112761,-inf,HC1
19949,HC1,ERV_1145209,-1.6202316004329238,-2.8716926059318344,HC1
19950,HC1,ERV_3857649,-inf,-inf,HC1
19951,HC1,Clade_1395,-inf,-inf,HC1
19952,HC1,Clade_391,-3.0065259615528155,-inf,HC1
19953,HC1,Clade_1440,-1.1347237846512233,-inf,HC1
19954,HC1,Clade_478,-inf,-inf,HC1
19955,HC1,Clade_353,-inf,-inf,HC1
19956,HC1,ERV_2048272,-2.0902352296786595,-inf,HC1
19957,HC1,ERV_2968139,-inf,-inf,HC1
19958,HC1,ERV_4297941,-inf,-inf,HC1
19959,HC1,Clade_1012,-inf,-inf,HC1
19960,HC1,ERV_3394145,-inf,-inf,HC1
19961,HC1,Clade_448,5.328425669869639,4.474962557244705,HC1
19962,HC1,Clade_2729,-1.6202316004329238,-inf,HC1
19963,HC1,ERV_4114691,-inf,-inf,HC1
19964,HC1,Clade_2299,1.2275805430444449,0.7392253067123908,HC1
19965,HC1,ERV_1891385,-inf,-inf,HC1
19966,HC1,ERV_2941078,-1.9079136728847053,-2.8716926059318344,HC1
19967,HC1,ERV_2226967,-inf,-inf,HC1
19968,HC1,Clade_2849,0.037996476170608626,1.6391669005850167,HC1
19969,HC1,Clade_1342,-inf,-inf,HC1
19970,HC1,Clade_1232,-3.699673142112761,-2.8716926059318344,HC1
19971,HC1,ERV_3771731,-inf,-inf,HC1
19972,HC1,Clade_2992,-3.699673142112761,-inf,HC1
19973,HC1,Clade_1206,-inf,-inf,HC1
19974,HC1,Clade_672,-inf,-inf,HC1
19975,HC1,Clade_2534,-2.0902352296786595,-1.2622546934977332,HC1
19976,HC1,Clade_2043,-inf,-inf,HC1
19977,HC1,Clade_993,2.744458114587681,1.4323724872723362,HC1
19978,HC1,ERV_3991586,0.25157057646866765,-2.178545425371889,HC1
19979,HC1,Clade_699,-3.0065259615528155,-inf,HC1
19980,HC1,ERV_1840578,-inf,-inf,HC1
19981,HC1,ERV_4387715,-inf,-inf,HC1
19982,HC1,ERV_1894170,-inf,-inf,HC1
19983,HC1,Clade_1381,-inf,-inf,HC1
19984,HC1,ERV_2245284,-inf,-inf,HC1
19985,HC1,Clade_2337,-1.301777869314389,-inf,HC1
19986,HC1,ERV_4445280,-inf,-inf,HC1
19987,HC1,Clade_1287,1.1678613083428226,0.5295047757303222,HC1
19988,HC1,Clade_1354,2.750797280031416,1.6391669005850167,HC1
19989,HC1,ERV_4418217,-inf,-inf,HC1
19990,HC1,Clade_3012,-3.699673142112761,-2.8716926059318344,HC1
19991,HC1,ERV_4442096,-inf,-inf,HC1
19992,HC1,ERV_2601006,-inf,-inf,HC1
19993,HC1,ERV_1171870,-2.0902352296786595,-inf,HC1
19994,HC1,Clade_1003,-1.2147664923247594,-inf,HC1
19995,HC1,ERV_4279309,-inf,-inf,HC1
19996,HC1,ERV_4224993,-inf,-inf,HC1
19997,HC1,Clade_2836,-inf,-inf,HC1
19998,HC1,Clade_1178,-inf,-inf,HC1
19999,HC1,Clade_1873,3.4415719802377316,0.9349698838384862,HC1
20000,HC1,ERV_3064855,-inf,-inf,HC1
20001,HC1,Clade_1572,-1.301777869314389,-inf,HC1
20002,HC1,ERV_1070103,-inf,-inf,HC1
20003,HC1,Clade_1925,-inf,-inf,HC1
20004,HC1,ERV_1769467,-inf,-inf,HC1
20005,HC1,ERV_2078152,-inf,-inf,HC1
20006,HC1,ERV_3345672,-inf,-inf,HC1
20007,HC1,ERV_4256526,-inf,-inf,HC1
20008,HC1,ERV_3294085,-inf,-inf,HC1
20009,HC1,ERV_3523212,-inf,-inf,HC1
20010,HC1,Clade_631,-1.9079136728847053,-2.8716926059318344,HC1
20011,HC1,ERV_3638264,-inf,-inf,HC1
20012,HC1,ERV_1821151,-3.699673142112761,-inf,HC1
20013,HC1,Clade_878,0.9447177570286129,-1.7730803172637242,HC1
20014,HC1,ERV_2115723,-inf,-inf,HC1
20015,HC1,ERV_3113772,-inf,-inf,HC1
20016,HC1,ERV_3459175,-inf,-inf,HC1
20017,HC1,Clade_1358,2.7492162520340977,1.6391669005850167,HC1
20018,HC1,ERV_3727289,-inf,-inf,HC1
20019,HC1,ERV_4062599,-3.699673142112761,-inf,HC1
20020,HC1,ERV_4377195,-inf,-inf,HC1
20021,HC1,Clade_1418,-0.6086306887544438,-2.8716926059318344,HC1
20022,HC1,Clade_2755,-2.601060853444651,-inf,HC1
20023,HC1,ERV_1736721,-inf,-inf,HC1
20024,HC1,ERV_2009013,-inf,-inf,HC1
20025,HC1,Clade_2802,-inf,-inf,HC1
20026,HC1,ERV_2093052,-2.313378780992869,-inf,HC1
20027,HC1,Clade_1556,2.486535481787734,-0.7922510642519978,HC1
20028,HC1,Clade_2561,-0.8093013842165949,-2.8716926059318344,HC1
20029,HC1,Clade_10,0.25157057646866765,-2.8716926059318344,HC1
20030,HC1,Clade_837,-inf,-inf,HC1
20031,HC1,ERV_3062191,-inf,-inf,HC1
20032,HC1,ERV_4368805,-inf,-inf,HC1
20033,HC1,ERV_2573464,-inf,-inf,HC1
20034,HC1,ERV_3970514,-3.0065259615528155,-inf,HC1
20035,HC1,Clade_2966,-inf,-inf,HC1
20036,HC1,ERV_3673342,-inf,-inf,HC1
20037,HC1,ERV_3860066,-inf,-inf,HC1
20038,HC1,ERV_1096645,-inf,-inf,HC1
20039,HC1,ERV_2242251,-inf,-inf,HC1
20040,HC1,ERV_2858207,-3.699673142112761,-inf,HC1
20041,HC1,Clade_2961,-2.313378780992869,-inf,HC1
20042,HC1,Clade_2428,-inf,-inf,HC1
20043,HC1,Clade_2945,-0.11615420365664966,-2.8716926059318344,HC1
20044,HC1,ERV_4367443,-inf,-inf,HC1
20045,HC1,Clade_2646,-inf,-inf,HC1
20046,HC1,Clade_542,-inf,-2.8716926059318344,HC1
20047,HC1,ERV_3224702,-1.3970880491187143,-inf,HC1
20048,HC1,ERV_4445472,-inf,-inf,HC1
20049,HC1,Clade_2811,-inf,-inf,HC1
20050,HC1,ERV_2090115,-3.699673142112761,-inf,HC1
20051,HC1,Clade_1167,1.4242908372904992,-0.3867859561438332,HC1
20052,HC1,Clade_1259,-2.313378780992869,-2.8716926059318344,HC1
20053,HC1,Clade_2048,-inf,-inf,HC1
20054,HC1,ERV_4312419,-inf,-inf,HC1
20055,HC1,ERV_3265683,-3.699673142112761,-inf,HC1
20056,HC1,Clade_2226,0.7191674656838382,-0.23263527631657482,HC1
20057,HC1,ERV_4381970,-inf,-inf,HC1
20058,HC1,Clade_208,0.06152697358080286,-0.6744680285956139,HC1
20059,HC1,ERV_2062817,-3.699673142112761,-inf,HC1
20060,HC1,ERV_1747408,-inf,-inf,HC1
20061,HC1,ERV_4443444,-inf,-inf,HC1
20062,HC1,ERV_1330635,-inf,-inf,HC1
20063,HC1,Clade_2805,-1.9079136728847053,-inf,HC1
20064,HC1,Clade_2254,-inf,-inf,HC1
20065,HC1,Clade_894,4.869922728096526,4.3494124922506625,HC1
20066,HC1,Clade_2575,-0.9270844198729785,-inf,HC1
20067,HC1,Clade_1035,3.587887498196964,2.9718518110995262,HC1
20068,HC1,Clade_556,0.19214715599786675,-inf,HC1
20069,HC1,ERV_2230432,-inf,-inf,HC1
20070,HC1,ERV_2087276,-inf,-inf,HC1
20071,HC1,ERV_3636916,-inf,-inf,HC1
20072,HC1,Clade_1719,-3.699673142112761,-2.8716926059318344,HC1
20073,HC1,ERV_3002864,-inf,-inf,HC1
20074,HC1,ERV_3769443,-inf,-inf,HC1
20075,HC1,Clade_1577,-0.2984757604506044,-inf,HC1
20076,HC1,ERV_2723463,-inf,-inf,HC1
20077,HC1,Clade_193,6.098287214208443,5.220852657959465,HC1
20078,HC1,Clade_655,-inf,-inf,HC1
20079,HC1,Clade_121,-2.0902352296786595,-inf,HC1
20080,HC1,Clade_2365,-0.8664597980565437,-2.8716926059318344,HC1
20081,HC1,ERV_1961082,-inf,-inf,HC1
20082,HC1,Clade_1394,-2.601060853444651,-2.8716926059318344,HC1
20083,HC1,Clade_2959,-1.9079136728847053,-inf,HC1
20084,HC1,ERV_1333046,-inf,-inf,HC1
20085,HC1,Clade_927,-3.0065259615528155,-2.8716926059318344,HC1
