,sample,herv_or_clade,cpm1,cpm2,color_column
0,AMS2,ERV_3001113,-inf,-inf,AMS2
1,AMS2,ERV_4375754,-inf,-inf,AMS2
2,AMS2,ERV_2929711,-2.9386471864373385,-inf,AMS2
3,AMS2,ERV_2694829,-2.9386471864373385,-inf,AMS2
4,AMS2,ERV_2763668,-inf,-inf,AMS2
5,AMS2,ERV_2509650,-0.6873553878308419,-inf,AMS2
6,AMS2,ERV_2981804,-inf,-inf,AMS2
7,AMS2,ERV_1995897,-inf,-inf,AMS2
8,AMS2,ERV_1980003,-inf,-inf,AMS2
9,AMS2,ERV_2208625,0.3755388182351884,-inf,AMS2
10,AMS2,ERV_3036128,-inf,-inf,AMS2
11,AMS2,ERV_4272011,-inf,-inf,AMS2
12,AMS2,ERV_4261991,-inf,-inf,AMS2
13,AMS2,ERV_3021245,-inf,-inf,AMS2
14,AMS2,ERV_2052439,-inf,-inf,AMS2
15,AMS2,ERV_3852827,-inf,-inf,AMS2
16,AMS2,ERV_2877731,-inf,-inf,AMS2
17,AMS2,ERV_4204704,-0.33595750099295346,-inf,AMS2
18,AMS2,ERV_2667139,1.7931556504841202,-1.8374359814867067,AMS2
19,AMS2,ERV_4147048,-inf,-inf,AMS2
20,AMS2,ERV_3659014,-inf,-inf,AMS2
21,AMS2,ERV_3394113,-inf,-inf,AMS2
22,AMS2,ERV_3798841,-2.245500005877392,-2.5305831620466526,AMS2
23,AMS2,ERV_4381752,-2.245500005877392,-inf,AMS2
24,AMS2,ERV_2477304,-inf,-inf,AMS2
25,AMS2,ERV_1982086,-inf,-inf,AMS2
26,AMS2,ERV_2170294,-0.8592056447575013,-inf,AMS2
27,AMS2,ERV_2801974,-3.631794366997284,-inf,AMS2
28,AMS2,ERV_1070865,0.5270887163623893,-inf,AMS2
29,AMS2,ERV_3351666,-1.5523528253174466,-2.5305831620466526,AMS2
30,AMS2,ERV_1925932,0.08177769970702518,-inf,AMS2
31,AMS2,ERV_1325723,-inf,-inf,AMS2
32,AMS2,ERV_3925927,-2.9386471864373385,-inf,AMS2
33,AMS2,ERV_1510159,-2.9386471864373385,-inf,AMS2
34,AMS2,ERV_2991251,-inf,-inf,AMS2
35,AMS2,ERV_3032897,-0.3736978289758005,-inf,AMS2
36,AMS2,ERV_3005034,-inf,-inf,AMS2
37,AMS2,ERV_3676768,-inf,-inf,AMS2
38,AMS2,ERV_3049704,-2.9386471864373385,-inf,AMS2
39,AMS2,ERV_2405526,-inf,-inf,AMS2
40,AMS2,ERV_1748442,-inf,-inf,AMS2
41,AMS2,ERV_2207271,-2.9386471864373385,-inf,AMS2
42,AMS2,ERV_3382351,-0.33595750099295346,-inf,AMS2
43,AMS2,ERV_3778042,-inf,-inf,AMS2
44,AMS2,ERV_4349636,-inf,-inf,AMS2
45,AMS2,ERV_2388751,-inf,-inf,AMS2
46,AMS2,ERV_2639932,-inf,-inf,AMS2
47,AMS2,ERV_1973505,2.2346736899360145,0.359788595849513,AMS2
48,AMS2,ERV_4431553,-inf,-inf,AMS2
49,AMS2,ERV_2786571,-2.533182078329173,-inf,AMS2
50,AMS2,ERV_3604736,-inf,-inf,AMS2
51,AMS2,ERV_3174888,-2.9386471864373385,-inf,AMS2
52,AMS2,ERV_3926052,-2.245500005877392,-inf,AMS2
53,AMS2,ERV_3130513,-inf,-inf,AMS2
54,AMS2,ERV_2662045,-2.9386471864373385,-inf,AMS2
55,AMS2,ERV_3751182,0.4790794971760288,-inf,AMS2
56,AMS2,ERV_2073219,-2.245500005877392,-inf,AMS2
57,AMS2,ERV_2532252,-inf,-inf,AMS2
58,AMS2,ERV_2965097,-inf,-inf,AMS2
59,AMS2,ERV_1880248,-0.6360620934432915,-inf,AMS2
60,AMS2,ERV_1966699,1.8936585721345014,1.2070864562367167,AMS2
61,AMS2,ERV_1196098,-inf,-inf,AMS2
62,AMS2,ERV_3220357,-2.533182078329173,-inf,AMS2
63,AMS2,ERV_1510512,-2.9386471864373385,-inf,AMS2
64,AMS2,ERV_4393222,-inf,-inf,AMS2
65,AMS2,ERV_4156998,-inf,-inf,AMS2
66,AMS2,ERV_2599230,-1.5523528253174466,-inf,AMS2
67,AMS2,ERV_1573389,-inf,-inf,AMS2
68,AMS2,ERV_2896966,-inf,-inf,AMS2
69,AMS2,ERV_2248744,-inf,-inf,AMS2
70,AMS2,ERV_3227410,-inf,-inf,AMS2
71,AMS2,ERV_3569386,-inf,-inf,AMS2
72,AMS2,ERV_2761607,-inf,-inf,AMS2
73,AMS2,ERV_1739269,-inf,-inf,AMS2
74,AMS2,ERV_3078453,1.1639961785994586,-2.5305831620466526,AMS2
75,AMS2,ERV_2009513,-inf,-inf,AMS2
76,AMS2,ERV_1966469,1.4433794482365445,-1.8374359814867067,AMS2
77,AMS2,ERV_2521207,-0.13528680553080233,-1.8374359814867067,AMS2
78,AMS2,ERV_2266532,-2.245500005877392,-inf,AMS2
79,AMS2,ERV_2779015,-inf,-inf,AMS2
80,AMS2,ERV_1710537,-2.9386471864373385,-inf,AMS2
81,AMS2,ERV_3681349,-2.245500005877392,-inf,AMS2
82,AMS2,ERV_4016539,-inf,-inf,AMS2
83,AMS2,ERV_2726983,-1.6858842179419695,-inf,AMS2
84,AMS2,ERV_3362992,-inf,-inf,AMS2
85,AMS2,ERV_2245246,-2.245500005877392,-inf,AMS2
86,AMS2,ERV_4431223,-inf,-inf,AMS2
87,AMS2,ERV_3406645,-3.631794366997284,-inf,AMS2
88,AMS2,ERV_3324830,-inf,-inf,AMS2
89,AMS2,ERV_1890444,-1.3292092740032369,-1.8374359814867067,AMS2
90,AMS2,ERV_2208090,-inf,-inf,AMS2
91,AMS2,ERV_4362147,-inf,-inf,AMS2
92,AMS2,ERV_1181376,-1.5523528253174466,-inf,AMS2
93,AMS2,ERV_2564188,-inf,-inf,AMS2
94,AMS2,ERV_3053047,-inf,-inf,AMS2
95,AMS2,ERV_1148666,-inf,-inf,AMS2
96,AMS2,ERV_4425965,-inf,-inf,AMS2
97,AMS2,ERV_4429390,-inf,-inf,AMS2
98,AMS2,ERV_4418506,-inf,-inf,AMS2
99,AMS2,ERV_3665282,-inf,-inf,AMS2
100,AMS2,ERV_4401954,-inf,-inf,AMS2
101,AMS2,ERV_2743680,-2.9386471864373385,-inf,AMS2
102,AMS2,ERV_4420477,-inf,-inf,AMS2
103,AMS2,ERV_3539250,-inf,-inf,AMS2
104,AMS2,ERV_1881868,-inf,-inf,AMS2
105,AMS2,ERV_3798459,-inf,-inf,AMS2
106,AMS2,ERV_2606191,0.005791792729103319,-1.8374359814867067,AMS2
107,AMS2,ERV_2997122,-inf,-inf,AMS2
108,AMS2,ERV_4261847,-inf,-inf,AMS2
109,AMS2,ERV_2397086,-inf,-inf,AMS2
110,AMS2,ERV_4248918,-inf,-inf,AMS2
111,AMS2,ERV_2612836,-2.245500005877392,-inf,AMS2
112,AMS2,ERV_3845079,-3.631794366997284,-inf,AMS2
113,AMS2,ERV_2693525,-inf,-inf,AMS2
114,AMS2,ERV_2186793,-inf,-inf,AMS2
115,AMS2,ERV_2140091,-inf,-inf,AMS2
116,AMS2,ERV_3057597,-inf,-inf,AMS2
117,AMS2,ERV_3074728,-inf,-inf,AMS2
118,AMS2,ERV_1051665,-inf,-inf,AMS2
119,AMS2,ERV_2778797,-inf,-inf,AMS2
120,AMS2,ERV_4114967,-inf,-inf,AMS2
121,AMS2,ERV_3833795,-inf,-inf,AMS2
122,AMS2,ERV_2638491,-inf,-inf,AMS2
123,AMS2,ERV_1936209,-0.992737037382024,-inf,AMS2
124,AMS2,ERV_1880705,-inf,-inf,AMS2
125,AMS2,ERV_4379230,-inf,-inf,AMS2
126,AMS2,ERV_1385859,-inf,-inf,AMS2
127,AMS2,ERV_4425509,-inf,-inf,AMS2
128,AMS2,ERV_2664397,-inf,-inf,AMS2
129,AMS2,ERV_2282320,-inf,-inf,AMS2
130,AMS2,ERV_1365500,-inf,-inf,AMS2
131,AMS2,ERV_2370761,-inf,-inf,AMS2
132,AMS2,ERV_1030625,-2.9386471864373385,-inf,AMS2
133,AMS2,ERV_1539151,-inf,-inf,AMS2
134,AMS2,ERV_2987854,-inf,-inf,AMS2
135,AMS2,ERV_2812995,-inf,-inf,AMS2
136,AMS2,ERV_1719443,-inf,-inf,AMS2
137,AMS2,ERV_4006069,-inf,-inf,AMS2
138,AMS2,ERV_1855497,-2.245500005877392,-inf,AMS2
139,AMS2,ERV_1720205,-inf,-inf,AMS2
140,AMS2,ERV_2986209,-2.022356454563182,-inf,AMS2
141,AMS2,ERV_4162042,-inf,-inf,AMS2
142,AMS2,ERV_3460528,-inf,-inf,AMS2
143,AMS2,ERV_1869045,-inf,-inf,AMS2
144,AMS2,ERV_3949196,-inf,-inf,AMS2
145,AMS2,ERV_3265598,-inf,-inf,AMS2
146,AMS2,ERV_2923025,-2.9386471864373385,-inf,AMS2
147,AMS2,ERV_2526088,-0.992737037382024,-inf,AMS2
148,AMS2,ERV_3715813,-inf,-inf,AMS2
149,AMS2,ERV_2898914,-inf,-inf,AMS2
150,AMS2,ERV_4403909,-inf,-inf,AMS2
151,AMS2,ERV_2196336,-2.022356454563182,-inf,AMS2
152,AMS2,ERV_2424356,-inf,-inf,AMS2
153,AMS2,ERV_4380982,-inf,-inf,AMS2
154,AMS2,ERV_2713877,-2.9386471864373385,-inf,AMS2
155,AMS2,ERV_2975215,-inf,-inf,AMS2
156,AMS2,ERV_4007049,-inf,-inf,AMS2
157,AMS2,ERV_1880379,1.8277911471468764,-0.9211452496125512,AMS2
158,AMS2,ERV_4079593,-inf,-inf,AMS2
159,AMS2,ERV_1824033,-inf,-inf,AMS2
160,AMS2,ERV_3840476,-inf,-inf,AMS2
161,AMS2,ERV_1182051,-2.9386471864373385,-inf,AMS2
162,AMS2,ERV_3396036,0.9008051261559734,-2.5305831620466526,AMS2
163,AMS2,ERV_2812716,-inf,-inf,AMS2
164,AMS2,ERV_1323443,-1.6858842179419695,-2.5305831620466526,AMS2
165,AMS2,ERV_2579516,-inf,-inf,AMS2
166,AMS2,ERV_1880196,-inf,-inf,AMS2
167,AMS2,ERV_1894162,-inf,-inf,AMS2
168,AMS2,ERV_2947945,-inf,-inf,AMS2
169,AMS2,ERV_3419290,-inf,-inf,AMS2
170,AMS2,ERV_1118228,-2.9386471864373385,-inf,AMS2
171,AMS2,ERV_2578677,2.933470603038079,-0.2279980690526059,AMS2
172,AMS2,ERV_3923339,1.9479354589889397,-1.4319708733785421,AMS2
173,AMS2,ERV_2255511,0.031767279132363845,-inf,AMS2
174,AMS2,ERV_4358026,-inf,-inf,AMS2
175,AMS2,ERV_2723901,-inf,-inf,AMS2
176,AMS2,ERV_3673832,3.0992237334848007,0.10847416756860703,AMS2
177,AMS2,ERV_3573973,-inf,-inf,AMS2
178,AMS2,ERV_1896950,-inf,-inf,AMS2
179,AMS2,ERV_2038476,-inf,-inf,AMS2
180,AMS2,ERV_2569377,-inf,-inf,AMS2
181,AMS2,ERV_2428088,0.12940574869627977,-inf,AMS2
182,AMS2,ERV_3361425,-inf,-inf,AMS2
183,AMS2,ERV_3382866,-inf,-inf,AMS2
184,AMS2,ERV_1752609,-inf,-inf,AMS2
185,AMS2,ERV_2802623,-2.533182078329173,-inf,AMS2
186,AMS2,ERV_3984641,-inf,-inf,AMS2
187,AMS2,ERV_2873857,-inf,-inf,AMS2
188,AMS2,ERV_1805779,1.3854854698176415,-2.5305831620466526,AMS2
189,AMS2,ERV_4426195,-inf,-inf,AMS2
190,AMS2,ERV_3548509,-1.8400348977692276,-inf,AMS2
191,AMS2,ERV_2970658,1.2660454329536288,-1.8374359814867067,AMS2
192,AMS2,ERV_1074624,-0.992737037382024,-inf,AMS2
193,AMS2,ERV_2380116,1.1388902574683823,-1.4319708733785421,AMS2
194,AMS2,ERV_3501913,1.0125965321440902,-inf,AMS2
195,AMS2,ERV_3798747,-inf,-inf,AMS2
196,AMS2,ERV_4427595,-inf,-inf,AMS2
197,AMS2,ERV_1596755,-inf,-inf,AMS2
198,AMS2,ERV_2273185,-2.9386471864373385,-inf,AMS2
199,AMS2,ERV_1160153,-inf,-inf,AMS2
200,AMS2,ERV_3041619,-inf,-inf,AMS2
201,AMS2,ERV_3710500,-3.631794366997284,-inf,AMS2
202,AMS2,ERV_2254072,-inf,-inf,AMS2
203,AMS2,ERV_3982098,-inf,-inf,AMS2
204,AMS2,ERV_4259735,-inf,-inf,AMS2
205,AMS2,ERV_3563217,-inf,-inf,AMS2
206,AMS2,ERV_1853062,0.4790794971760288,-1.8374359814867067,AMS2
207,AMS2,ERV_3780106,1.392086153848994,-inf,AMS2
208,AMS2,ERV_2634799,-inf,-inf,AMS2
209,AMS2,ERV_3121304,-inf,-inf,AMS2
210,AMS2,ERV_1888144,0.3571896795669918,-1.4319708733785421,AMS2
211,AMS2,ERV_1391082,-inf,-inf,AMS2
212,AMS2,ERV_3352937,-inf,-inf,AMS2
213,AMS2,ERV_1096515,-inf,-inf,AMS2
214,AMS2,ERV_3890211,-3.631794366997284,-inf,AMS2
215,AMS2,ERV_1881354,-inf,-inf,AMS2
216,AMS2,ERV_3701501,-inf,-inf,AMS2
217,AMS2,ERV_3421671,-2.9386471864373385,-0.2279980690526059,AMS2
218,AMS2,ERV_4395164,-inf,-inf,AMS2
219,AMS2,ERV_3626952,-inf,-inf,AMS2
220,AMS2,ERV_3778956,-2.9386471864373385,-inf,AMS2
221,AMS2,ERV_2816893,-inf,-inf,AMS2
222,AMS2,ERV_3726386,-inf,-inf,AMS2
223,AMS2,ERV_3405668,-inf,-inf,AMS2
224,AMS2,ERV_2818766,-inf,-inf,AMS2
225,AMS2,ERV_1757211,-inf,-inf,AMS2
226,AMS2,ERV_2878063,-inf,-inf,AMS2
227,AMS2,ERV_2233273,-inf,-inf,AMS2
228,AMS2,ERV_2829029,-inf,-inf,AMS2
229,AMS2,ERV_4432746,-inf,-inf,AMS2
230,AMS2,ERV_1280411,-inf,-inf,AMS2
231,AMS2,ERV_4436912,-inf,-inf,AMS2
232,AMS2,ERV_1897873,-2.9386471864373385,-inf,AMS2
233,AMS2,ERV_3289760,-0.41291854212908174,-inf,AMS2
234,AMS2,ERV_3382531,-2.533182078329173,-inf,AMS2
235,AMS2,ERV_1219889,-inf,-inf,AMS2
236,AMS2,ERV_1789939,0.3000312657270432,-inf,AMS2
237,AMS2,ERV_3000907,-inf,-inf,AMS2
238,AMS2,ERV_4423410,-inf,-inf,AMS2
239,AMS2,ERV_1183630,-2.9386471864373385,-inf,AMS2
240,AMS2,ERV_3919373,2.813925452388296,3.330203061419214,AMS2
241,AMS2,ERV_2568039,-inf,-inf,AMS2
242,AMS2,ERV_2760522,-inf,-inf,AMS2
243,AMS2,ERV_1727304,0.44574307690843706,-inf,AMS2
244,AMS2,ERV_2147149,-inf,-inf,AMS2
245,AMS2,ERV_1597742,-inf,-inf,AMS2
246,AMS2,ERV_3464939,1.848844556344709,-0.9211452496125512,AMS2
247,AMS2,ERV_4124264,-inf,-inf,AMS2
248,AMS2,ERV_4288245,-inf,-inf,AMS2
249,AMS2,ERV_2226815,-inf,-inf,AMS2
250,AMS2,ERV_1719904,-inf,-inf,AMS2
251,AMS2,ERV_3921932,-inf,-inf,AMS2
252,AMS2,ERV_2997777,-inf,-inf,AMS2
253,AMS2,ERV_1905580,-inf,-inf,AMS2
254,AMS2,ERV_3964591,-inf,-inf,AMS2
255,AMS2,ERV_3360766,-inf,-inf,AMS2
256,AMS2,ERV_3303787,-inf,-inf,AMS2
257,AMS2,ERV_3022815,-inf,-inf,AMS2
258,AMS2,ERV_2804864,-inf,-inf,AMS2
259,AMS2,ERV_3018597,-inf,-inf,AMS2
260,AMS2,ERV_1926091,-inf,-inf,AMS2
261,AMS2,ERV_2044837,-inf,-inf,AMS2
262,AMS2,ERV_2632087,-inf,-inf,AMS2
263,AMS2,ERV_4262972,-inf,-inf,AMS2
264,AMS2,ERV_1205930,-inf,-inf,AMS2
265,AMS2,ERV_3845532,-inf,-inf,AMS2
266,AMS2,ERV_3004198,-inf,-inf,AMS2
267,AMS2,ERV_4436683,-2.245500005877392,-inf,AMS2
268,AMS2,ERV_1822930,-inf,-inf,AMS2
269,AMS2,ERV_3515491,-inf,-inf,AMS2
270,AMS2,ERV_1021404,-inf,-inf,AMS2
271,AMS2,ERV_2227606,-inf,-inf,AMS2
272,AMS2,ERV_1135777,-inf,-inf,AMS2
273,AMS2,ERV_3765582,-inf,-inf,AMS2
274,AMS2,ERV_4361429,-inf,-inf,AMS2
275,AMS2,ERV_1972389,-1.3292092740032369,-2.5305831620466526,AMS2
276,AMS2,ERV_1558036,-2.245500005877392,-2.5305831620466526,AMS2
277,AMS2,ERV_3408877,-inf,-inf,AMS2
278,AMS2,ERV_2508121,-inf,-inf,AMS2
279,AMS2,ERV_3602656,-inf,-inf,AMS2
280,AMS2,ERV_4431931,-inf,-inf,AMS2
281,AMS2,ERV_1821192,-inf,-inf,AMS2
282,AMS2,ERV_2883984,-inf,-inf,AMS2
283,AMS2,ERV_1975530,-inf,-inf,AMS2
284,AMS2,ERV_4429932,-inf,-inf,AMS2
285,AMS2,ERV_2727567,-inf,-inf,AMS2
286,AMS2,ERV_1887448,-2.245500005877392,-inf,AMS2
287,AMS2,ERV_2968587,-2.245500005877392,-inf,AMS2
288,AMS2,ERV_3031643,-2.9386471864373385,-inf,AMS2
289,AMS2,ERV_2694696,-inf,-inf,AMS2
290,AMS2,ERV_2230443,-inf,-inf,AMS2
291,AMS2,ERV_3383444,-inf,-inf,AMS2
292,AMS2,ERV_3790697,-inf,-inf,AMS2
293,AMS2,ERV_4256041,-1.233899094198912,-inf,AMS2
294,AMS2,ERV_1201328,-inf,-inf,AMS2
295,AMS2,ERV_2621964,-inf,-inf,AMS2
296,AMS2,ERV_3363978,-inf,-inf,AMS2
297,AMS2,ERV_1723311,1.2357400834582999,-inf,AMS2
298,AMS2,ERV_2171742,-inf,-inf,AMS2
299,AMS2,ERV_3350411,-inf,-inf,AMS2
300,AMS2,ERV_1154965,-2.9386471864373385,-inf,AMS2
301,AMS2,ERV_1131539,-inf,-inf,AMS2
302,AMS2,ERV_3854358,-inf,-inf,AMS2
303,AMS2,ERV_1060650,-inf,-inf,AMS2
304,AMS2,ERV_4261938,-inf,-inf,AMS2
305,AMS2,ERV_3432394,-inf,-inf,AMS2
306,AMS2,ERV_4130973,-inf,-inf,AMS2
307,AMS2,ERV_4432672,-inf,-inf,AMS2
308,AMS2,ERV_3609081,-2.9386471864373385,-inf,AMS2
309,AMS2,ERV_1869041,-2.245500005877392,-inf,AMS2
310,AMS2,ERV_3034851,-inf,-inf,AMS2
311,AMS2,ERV_2789392,-2.245500005877392,-inf,AMS2
312,AMS2,ERV_2683046,-2.022356454563182,-inf,AMS2
313,AMS2,ERV_2952417,-2.9386471864373385,-inf,AMS2
314,AMS2,ERV_3394320,-inf,-inf,AMS2
315,AMS2,ERV_1820922,-2.9386471864373385,-inf,AMS2
316,AMS2,ERV_4387763,-inf,-inf,AMS2
317,AMS2,ERV_3472848,-inf,-inf,AMS2
318,AMS2,ERV_4423774,1.3788409270989732,-inf,AMS2
319,AMS2,ERV_4012297,-inf,-inf,AMS2
320,AMS2,ERV_4418572,-inf,-inf,AMS2
321,AMS2,ERV_4444210,-inf,-inf,AMS2
322,AMS2,ERV_4266879,-inf,-inf,AMS2
323,AMS2,ERV_1490949,-1.4345697896610632,-inf,AMS2
324,AMS2,ERV_3935504,-1.5523528253174466,-inf,AMS2
325,AMS2,ERV_3517172,-inf,-inf,AMS2
326,AMS2,ERV_1795165,-2.9386471864373385,-inf,AMS2
327,AMS2,ERV_4428570,-3.631794366997284,-inf,AMS2
328,AMS2,ERV_2765629,-inf,-inf,AMS2
329,AMS2,ERV_2507534,-2.9386471864373385,-2.5305831620466526,AMS2
330,AMS2,ERV_3608943,-1.0668450095357458,-2.5305831620466526,AMS2
331,AMS2,ERV_2734541,-inf,-inf,AMS2
332,AMS2,ERV_3723420,-inf,-inf,AMS2
333,AMS2,ERV_3973624,-2.022356454563182,-inf,AMS2
334,AMS2,ERV_4379364,-inf,-inf,AMS2
335,AMS2,ERV_2140506,-inf,-inf,AMS2
336,AMS2,ERV_4429027,-inf,-inf,AMS2
337,AMS2,ERV_1145209,-1.4345697896610632,-inf,AMS2
338,AMS2,ERV_3857649,-inf,-inf,AMS2
339,AMS2,ERV_3461428,-inf,-inf,AMS2
340,AMS2,ERV_3763105,-inf,-inf,AMS2
341,AMS2,ERV_3270454,-2.9386471864373385,-inf,AMS2
342,AMS2,ERV_3598266,-inf,-inf,AMS2
343,AMS2,ERV_1978572,-inf,-inf,AMS2
344,AMS2,ERV_2694919,-inf,-inf,AMS2
345,AMS2,ERV_4420824,-inf,-inf,AMS2
346,AMS2,ERV_1642427,-1.233899094198912,-inf,AMS2
347,AMS2,ERV_3876194,-inf,-inf,AMS2
348,AMS2,ERV_2248203,1.6912156121411257,-1.8374359814867067,AMS2
349,AMS2,ERV_3179070,2.065299119508122,-0.9211452496125512,AMS2
350,AMS2,ERV_2721141,-inf,-inf,AMS2
351,AMS2,ERV_2048272,-inf,-inf,AMS2
352,AMS2,ERV_2968139,-inf,-inf,AMS2
353,AMS2,ERV_2841736,-inf,-inf,AMS2
354,AMS2,ERV_3141368,-3.631794366997284,-inf,AMS2
355,AMS2,ERV_4297941,-inf,-inf,AMS2
356,AMS2,ERV_2113455,-inf,-inf,AMS2
357,AMS2,ERV_2752900,-1.5523528253174466,-inf,AMS2
358,AMS2,ERV_3268492,-0.13528680553080233,-inf,AMS2
359,AMS2,ERV_3351783,-1.8400348977692276,-inf,AMS2
360,AMS2,ERV_1691767,-inf,-inf,AMS2
361,AMS2,ERV_3394145,-inf,-inf,AMS2
362,AMS2,ERV_4347116,-inf,-inf,AMS2
363,AMS2,ERV_3665279,-inf,-inf,AMS2
364,AMS2,ERV_4383502,-inf,-inf,AMS2
365,AMS2,ERV_3636536,-inf,-inf,AMS2
366,AMS2,ERV_4114691,-2.9386471864373385,-inf,AMS2
367,AMS2,ERV_1881024,-inf,-inf,AMS2
368,AMS2,ERV_2619285,-inf,-inf,AMS2
369,AMS2,ERV_1891385,-0.26449853701080844,-inf,AMS2
370,AMS2,ERV_4193051,-inf,-inf,AMS2
371,AMS2,ERV_3514865,-inf,-inf,AMS2
372,AMS2,ERV_2941078,-1.8400348977692276,-inf,AMS2
373,AMS2,ERV_3271852,-0.9237441658950726,-inf,AMS2
374,AMS2,ERV_3359192,-inf,-inf,AMS2
375,AMS2,ERV_2226967,-inf,-inf,AMS2
376,AMS2,ERV_3551861,-inf,-inf,AMS2
377,AMS2,ERV_1859144,2.8405519275036184,-0.4511416203668157,AMS2
378,AMS2,ERV_4284632,-inf,-inf,AMS2
379,AMS2,ERV_1025039,-inf,-inf,AMS2
380,AMS2,ERV_4366532,-inf,-inf,AMS2
381,AMS2,ERV_1228545,-inf,-inf,AMS2
382,AMS2,ERV_1697111,-2.022356454563182,-inf,AMS2
383,AMS2,ERV_2838000,-inf,-inf,AMS2
384,AMS2,ERV_2843735,-inf,-inf,AMS2
385,AMS2,ERV_3252809,1.1556973757847637,-0.9211452496125512,AMS2
386,AMS2,ERV_3467458,-inf,-inf,AMS2
387,AMS2,ERV_1962856,-2.9386471864373385,-inf,AMS2
388,AMS2,ERV_2092953,-2.245500005877392,-inf,AMS2
389,AMS2,ERV_1923789,-2.9386471864373385,-inf,AMS2
390,AMS2,ERV_1486598,1.5157001098161704,-1.8374359814867067,AMS2
391,AMS2,ERV_2805120,-inf,-inf,AMS2
392,AMS2,ERV_4385159,-inf,-inf,AMS2
393,AMS2,ERV_3771731,-inf,-inf,AMS2
394,AMS2,ERV_4438181,-inf,-inf,AMS2
395,AMS2,ERV_1481585,-1.4345697896610632,-2.5305831620466526,AMS2
396,AMS2,ERV_2462905,-inf,-inf,AMS2
397,AMS2,ERV_4389645,-inf,-inf,AMS2
398,AMS2,ERV_1006908,-inf,-inf,AMS2
399,AMS2,ERV_3228348,-1.8400348977692276,-inf,AMS2
400,AMS2,ERV_3925736,-inf,-inf,AMS2
401,AMS2,ERV_3363889,-inf,-inf,AMS2
402,AMS2,ERV_2846057,-inf,-inf,AMS2
403,AMS2,ERV_4290533,-inf,-inf,AMS2
404,AMS2,ERV_4236461,-inf,-inf,AMS2
405,AMS2,ERV_2794712,-inf,-inf,AMS2
406,AMS2,ERV_3552318,-inf,-inf,AMS2
407,AMS2,ERV_1009629,-inf,-inf,AMS2
408,AMS2,ERV_3578897,-2.245500005877392,-inf,AMS2
409,AMS2,ERV_3552033,-inf,-inf,AMS2
410,AMS2,ERV_1210060,-inf,-inf,AMS2
411,AMS2,ERV_1253611,-inf,-inf,AMS2
412,AMS2,ERV_3991586,0.9633254831373074,-inf,AMS2
413,AMS2,ERV_4387715,-inf,-inf,AMS2
414,AMS2,ERV_1840578,-inf,-inf,AMS2
415,AMS2,ERV_1894170,-inf,-inf,AMS2
416,AMS2,ERV_3468868,-3.631794366997284,-inf,AMS2
417,AMS2,ERV_1248979,-inf,-inf,AMS2
418,AMS2,ERV_1823038,-inf,-inf,AMS2
419,AMS2,ERV_2245284,-2.9386471864373385,-inf,AMS2
420,AMS2,ERV_2203989,-inf,-inf,AMS2
421,AMS2,ERV_4444024,-inf,-inf,AMS2
422,AMS2,ERV_3506858,0.9008051261559734,-1.144288800926761,AMS2
423,AMS2,ERV_2394906,1.1722266777359742,-0.9211452496125512,AMS2
424,AMS2,ERV_4445280,-inf,-inf,AMS2
425,AMS2,ERV_3832217,-inf,-inf,AMS2
426,AMS2,ERV_1807250,1.6412051915664643,0.10847416756860703,AMS2
427,AMS2,ERV_3642501,-2.245500005877392,-2.5305831620466526,AMS2
428,AMS2,ERV_4291938,-1.3292092740032369,-2.5305831620466526,AMS2
429,AMS2,ERV_4374896,-inf,-inf,AMS2
430,AMS2,ERV_2632180,-inf,-inf,AMS2
431,AMS2,ERV_4418217,-inf,-inf,AMS2
432,AMS2,ERV_1937160,-inf,-inf,AMS2
433,AMS2,ERV_1018595,1.3169655233808861,-2.5305831620466526,AMS2
434,AMS2,ERV_2619952,-inf,-inf,AMS2
435,AMS2,ERV_3601443,-inf,-inf,AMS2
436,AMS2,ERV_4442096,-inf,-inf,AMS2
437,AMS2,ERV_3665895,-1.233899094198912,-inf,AMS2
438,AMS2,ERV_1903643,-inf,-inf,AMS2
439,AMS2,ERV_2767867,-inf,-inf,AMS2
440,AMS2,ERV_2898398,-inf,-inf,AMS2
441,AMS2,ERV_3985839,-inf,-inf,AMS2
442,AMS2,ERV_2226807,-inf,-inf,AMS2
443,AMS2,ERV_3209476,-inf,-inf,AMS2
444,AMS2,ERV_2765324,-inf,-inf,AMS2
445,AMS2,ERV_1328262,-2.9386471864373385,-inf,AMS2
446,AMS2,ERV_2161683,-3.631794366997284,-inf,AMS2
447,AMS2,ERV_2601006,-2.9386471864373385,-inf,AMS2
448,AMS2,ERV_4367431,-2.9386471864373385,-inf,AMS2
449,AMS2,ERV_2765576,-inf,-inf,AMS2
450,AMS2,ERV_1746613,-inf,-inf,AMS2
451,AMS2,ERV_1720345,-inf,-inf,AMS2
452,AMS2,ERV_3355927,-inf,-inf,AMS2
453,AMS2,ERV_2826921,-inf,-inf,AMS2
454,AMS2,ERV_2900252,-inf,-inf,AMS2
455,AMS2,ERV_2818908,-inf,-inf,AMS2
456,AMS2,ERV_2592730,-2.9386471864373385,-inf,AMS2
457,AMS2,ERV_2495614,-1.3292092740032369,-inf,AMS2
458,AMS2,ERV_1171870,-0.9237441658950726,-inf,AMS2
459,AMS2,ERV_2818847,-inf,-inf,AMS2
460,AMS2,ERV_2397072,-inf,-inf,AMS2
